Episode  3345 | Steps    755,662 | SPS      50 | Reward  -0.66 | Clip 0.091 | KL 0.6535 | V_loss 0.0171 | LR 0.000082 | BC 4.8573
Episode  3350 | Steps    757,773 | SPS      50 | Reward  -0.62 | Clip 0.091 | KL 0.9099 | V_loss 0.0208 | LR 0.000082 | BC 5.3222
Episode  3358 | Steps    759,914 | SPS      50 | Reward  -0.58 | Clip 0.091 | KL 0.6560 | V_loss 0.0200 | LR 0.000083 | BC 5.4635
Episode  3365 | Steps    762,007 | SPS      50 | Reward  -0.58 | Clip 0.091 | KL 0.7546 | V_loss 0.0216 | LR 0.000083 | BC 5.1471
Episode  3375 | Steps    764,128 | SPS      50 | Reward  -0.64 | Clip 0.090 | KL 0.4393 | V_loss 0.0213 | LR 0.000083 | BC 4.8862
Episode  3381 | Steps    766,434 | SPS      50 | Reward  -0.64 | Clip 0.091 | KL 0.6555 | V_loss 0.0323 | LR 0.000083 | BC 4.8770
Episode  3389 | Steps    768,721 | SPS      50 | Reward  -0.62 | Clip 0.090 | KL 0.5342 | V_loss 0.0132 | LR 0.000084 | BC 4.9663
Episode  3397 | Steps    771,072 | SPS      51 | Reward  -0.64 | Clip 0.090 | KL 0.6415 | V_loss 0.0292 | LR 0.000084 | BC 5.2282
Episode  3404 | Steps    773,164 | SPS      51 | Reward  -0.62 | Clip 0.089 | KL 0.6854 | V_loss 0.0160 | LR 0.000084 | BC 4.9183
Episode  3414 | Steps    775,286 | SPS      51 | Reward  -0.62 | Clip 0.089 | KL 0.2667 | V_loss 0.0187 | LR 0.000084 | BC 5.0480
Episode  3425 | Steps    777,338 | SPS      51 | Reward  -0.68 | Clip 0.089 | KL 0.2881 | V_loss 0.0071 | LR 0.000084 | BC 4.9270
Episode  3433 | Steps    779,884 | SPS      51 | Reward  -0.68 | Clip 0.089 | KL 0.7161 | V_loss 0.0172 | LR 0.000085 | BC 5.3379
Episode  3442 | Steps    781,933 | SPS      51 | Reward  -0.70 | Clip 0.088 | KL 0.6623 | V_loss 0.0105 | LR 0.000085 | BC 4.9143
Episode  3453 | Steps    784,035 | SPS      51 | Reward  -0.74 | Clip 0.088 | KL 0.1187 | V_loss 0.0123 | LR 0.000085 | BC 4.7456
Episode  3461 | Steps    786,226 | SPS      51 | Reward  -0.74 | Clip 0.088 | KL 0.6018 | V_loss 0.0147 | LR 0.000085 | BC 5.1399
Episode  3468 | Steps    788,392 | SPS      51 | Reward  -0.70 | Clip 0.088 | KL 0.9507 | V_loss 0.0139 | LR 0.000086 | BC 5.2284
Episode  3475 | Steps    790,525 | SPS      51 | Reward  -0.66 | Clip 0.087 | KL 0.6934 | V_loss 0.0251 | LR 0.000086 | BC 4.9941
Episode  3487 | Steps    793,047 | SPS      51 | Reward  -0.66 | Clip 0.087 | KL 0.5791 | V_loss 0.0145 | LR 0.000086 | BC 5.3243
Episode  3492 | Steps    795,207 | SPS      51 | Reward  -0.66 | Clip 0.087 | KL 0.8256 | V_loss 0.0245 | LR 0.000086 | BC 5.2267
Episode  3499 | Steps    797,668 | SPS      51 | Reward  -0.68 | Clip 0.087 | KL 0.4064 | V_loss 0.0387 | LR 0.000087 | BC 5.0868
Episode  3508 | Steps    799,823 | SPS      51 | Reward  -0.66 | Clip 0.085 | KL 0.6939 | V_loss 0.0106 | LR 0.000087 | BC 5.3611
Episode  3519 | Steps    802,073 | SPS      51 | Reward  -0.64 | Clip 0.085 | KL 0.4769 | V_loss 0.0124 | LR 0.000087 | BC 5.6209
Episode  3526 | Steps    804,145 | SPS      51 | Reward  -0.58 | Clip 0.086 | KL 0.8834 | V_loss 0.0162 | LR 0.000087 | BC 4.9312
Episode  3533 | Steps    806,204 | SPS      51 | Reward  -0.58 | Clip 0.084 | KL 0.7078 | V_loss 0.0244 | LR 0.000088 | BC 5.0479
Episode  3545 | Steps    808,389 | SPS      51 | Reward  -0.60 | Clip 0.084 | KL 0.2704 | V_loss 0.0089 | LR 0.000088 | BC 5.0431
Episode  3554 | Steps    810,510 | SPS      51 | Reward  -0.60 | Clip 0.084 | KL 0.5141 | V_loss 0.0211 | LR 0.000088 | BC 4.8811
Episode  3559 | Steps    812,665 | SPS      51 | Reward  -0.58 | Clip 0.083 | KL 0.7875 | V_loss 0.0343 | LR 0.000088 | BC 4.8301
Episode  3566 | Steps    814,753 | SPS      51 | Reward  -0.54 | Clip 0.083 | KL 0.7647 | V_loss 0.0168 | LR 0.000089 | BC 5.0203
Episode  3573 | Steps    816,900 | SPS      52 | Reward  -0.58 | Clip 0.083 | KL 0.7094 | V_loss 0.0213 | LR 0.000089 | BC 4.9656
Episode  3580 | Steps    819,271 | SPS      52 | Reward  -0.56 | Clip 0.083 | KL 0.8032 | V_loss 0.0236 | LR 0.000089 | BC 5.1785
Episode  3590 | Steps    821,807 | SPS      52 | Reward  -0.54 | Clip 0.082 | KL 0.4838 | V_loss 0.0176 | LR 0.000089 | BC 4.9625
Episode  3601 | Steps    823,880 | SPS      52 | Reward  -0.56 | Clip 0.082 | KL 0.2735 | V_loss 0.0134 | LR 0.000090 | BC 4.9838
Episode  3608 | Steps    825,994 | SPS      52 | Reward  -0.60 | Clip 0.082 | KL 0.3480 | V_loss 0.0213 | LR 0.000090 | BC 4.9109
Episode  3617 | Steps    828,490 | SPS      52 | Reward  -0.58 | Clip 0.082 | KL 0.4411 | V_loss 0.0118 | LR 0.000090 | BC 5.0437
Episode  3624 | Steps    830,593 | SPS      52 | Reward  -0.60 | Clip 0.082 | KL 0.5474 | V_loss 0.0131 | LR 0.000090 | BC 4.9212
Episode  3634 | Steps    832,697 | SPS      52 | Reward  -0.64 | Clip 0.082 | KL 0.5007 | V_loss 0.0144 | LR 0.000090 | BC 5.1001
Episode  3642 | Steps    834,962 | SPS      52 | Reward  -0.58 | Clip 0.082 | KL 0.7413 | V_loss 0.0177 | LR 0.000091 | BC 5.2674
Episode  3653 | Steps    837,456 | SPS      52 | Reward  -0.58 | Clip 0.081 | KL 0.5319 | V_loss 0.0273 | LR 0.000091 | BC 5.0707
Episode  3660 | Steps    839,561 | SPS      52 | Reward  -0.62 | Clip 0.081 | KL 0.6857 | V_loss 0.0172 | LR 0.000091 | BC 4.9893
Episode  3667 | Steps    841,942 | SPS      52 | Reward  -0.62 | Clip 0.081 | KL 0.5347 | V_loss 0.0190 | LR 0.000091 | BC 5.0871
Episode  3677 | Steps    844,135 | SPS      52 | Reward  -0.66 | Clip 0.081 | KL 0.2995 | V_loss 0.0218 | LR 0.000092 | BC 4.8099
Episode  3686 | Steps    846,307 | SPS      52 | Reward  -0.70 | Clip 0.080 | KL 0.6223 | V_loss 0.0305 | LR 0.000092 | BC 5.1022
Episode  3693 | Steps    848,629 | SPS      52 | Reward  -0.72 | Clip 0.080 | KL 0.6982 | V_loss 0.0383 | LR 0.000092 | BC 4.7726
Episode  3699 | Steps    850,838 | SPS      53 | Reward  -0.66 | Clip 0.080 | KL 0.7849 | V_loss 0.0212 | LR 0.000092 | BC 4.8952
Episode  3711 | Steps    853,310 | SPS      53 | Reward  -0.66 | Clip 0.081 | KL 0.5446 | V_loss 0.0126 | LR 0.000093 | BC 4.9963
Episode  3723 | Steps    855,522 | SPS      53 | Reward  -0.70 | Clip 0.080 | KL 0.3225 | V_loss 0.0118 | LR 0.000093 | BC 4.6697
Episode  3731 | Steps    857,752 | SPS      53 | Reward  -0.72 | Clip 0.080 | KL 0.4223 | V_loss 0.0191 | LR 0.000093 | BC 4.6856
Episode  3741 | Steps    859,901 | SPS      53 | Reward  -0.78 | Clip 0.081 | KL 0.3758 | V_loss 0.0161 | LR 0.000093 | BC 4.7905
Episode  3749 | Steps    862,078 | SPS      53 | Reward  -0.80 | Clip 0.080 | KL 0.4372 | V_loss 0.0221 | LR 0.000094 | BC 5.4177
Episode  3757 | Steps    864,215 | SPS      53 | Reward  -0.78 | Clip 0.079 | KL 0.7271 | V_loss 0.0135 | LR 0.000094 | BC 4.9485
Episode  3766 | Steps    866,267 | SPS      53 | Reward  -0.84 | Clip 0.079 | KL 0.4774 | V_loss 0.0280 | LR 0.000094 | BC 5.1648
Episode  3773 | Steps    868,333 | SPS      53 | Reward  -0.82 | Clip 0.080 | KL 0.3524 | V_loss 0.0153 | LR 0.000094 | BC 5.5025
Episode  3783 | Steps    870,499 | SPS      53 | Reward  -0.84 | Clip 0.079 | KL 0.4417 | V_loss 0.0162 | LR 0.000095 | BC 4.9002
Episode  3790 | Steps    872,921 | SPS      53 | Reward  -0.84 | Clip 0.079 | KL 0.5385 | V_loss 0.0172 | LR 0.000095 | BC 5.0535
Episode  3801 | Steps    875,219 | SPS      53 | Reward  -0.88 | Clip 0.079 | KL 0.3971 | V_loss 0.0135 | LR 0.000095 | BC 5.0281
Episode  3810 | Steps    877,309 | SPS      54 | Reward  -0.88 | Clip 0.078 | KL 0.4555 | V_loss 0.0152 | LR 0.000095 | BC 4.8634
Episode  3818 | Steps    879,560 | SPS      54 | Reward  -0.86 | Clip 0.078 | KL 0.6549 | V_loss 0.0170 | LR 0.000096 | BC 5.1006
Episode  3826 | Steps    881,627 | SPS      54 | Reward  -0.84 | Clip 0.078 | KL 0.4398 | V_loss 0.0097 | LR 0.000096 | BC 4.8393
Episode  3835 | Steps    883,680 | SPS      54 | Reward  -0.82 | Clip 0.078 | KL 0.4167 | V_loss 0.0162 | LR 0.000096 | BC 4.9363
Episode  3849 | Steps    885,811 | SPS      54 | Reward  -0.82 | Clip 0.078 | KL 0.1237 | V_loss 0.0047 | LR 0.000096 | BC 4.9865
Episode  3858 | Steps    888,315 | SPS      54 | Reward  -0.84 | Clip 0.078 | KL 0.5659 | V_loss 0.0131 | LR 0.000096 | BC 5.2750
Episode  3865 | Steps    890,473 | SPS      54 | Reward  -0.82 | Clip 0.078 | KL 0.6008 | V_loss 0.0185 | LR 0.000097 | BC 5.2182
Episode  3872 | Steps    892,957 | SPS      54 | Reward  -0.78 | Clip 0.078 | KL 0.7181 | V_loss 0.0148 | LR 0.000097 | BC 4.8916
Episode  3883 | Steps    895,407 | SPS      54 | Reward  -0.78 | Clip 0.078 | KL 0.2276 | V_loss 0.0111 | LR 0.000097 | BC 4.6580
Episode  3892 | Steps    897,839 | SPS      54 | Reward  -0.76 | Clip 0.078 | KL 0.4348 | V_loss 0.0157 | LR 0.000097 | BC 5.3902
Episode  3900 | Steps    900,078 | SPS      54 | Reward  -0.74 | Clip 0.078 | KL 0.5921 | V_loss 0.0169 | LR 0.000098 | BC 4.7923
Episode  3909 | Steps    902,133 | SPS      54 | Reward  -0.74 | Clip 0.078 | KL 0.3698 | V_loss 0.0106 | LR 0.000098 | BC 4.8852
Episode  3919 | Steps    904,511 | SPS      55 | Reward  -0.78 | Clip 0.077 | KL 0.2755 | V_loss 0.0197 | LR 0.000098 | BC 4.8848
Episode  3926 | Steps    906,660 | SPS      55 | Reward  -0.78 | Clip 0.077 | KL 0.5063 | V_loss 0.0182 | LR 0.000098 | BC 4.8415
Episode  3934 | Steps    908,969 | SPS      55 | Reward  -0.80 | Clip 0.077 | KL 0.2661 | V_loss 0.0171 | LR 0.000099 | BC 4.8270
Episode  3942 | Steps    911,265 | SPS      55 | Reward  -0.78 | Clip 0.077 | KL 0.5995 | V_loss 0.0177 | LR 0.000099 | BC 4.8341
Episode  3951 | Steps    913,411 | SPS      55 | Reward  -0.76 | Clip 0.077 | KL 0.5953 | V_loss 0.0139 | LR 0.000099 | BC 4.9475
Episode  3958 | Steps    915,599 | SPS      55 | Reward  -0.72 | Clip 0.077 | KL 0.5068 | V_loss 0.0112 | LR 0.000099 | BC 5.1412
Episode  3965 | Steps    917,775 | SPS      55 | Reward  -0.70 | Clip 0.077 | KL 0.7386 | V_loss 0.0136 | LR 0.000100 | BC 4.6623
Episode  3972 | Steps    919,925 | SPS      55 | Reward  -0.76 | Clip 0.077 | KL 0.2646 | V_loss 0.0190 | LR 0.000100 | BC 5.2280
Episode  3983 | Steps    922,358 | SPS      55 | Reward  -0.72 | Clip 0.078 | KL 0.6497 | V_loss 0.0108 | LR 0.000100 | BC 4.8854
Episode  3988 | Steps    924,530 | SPS      55 | Reward  -0.68 | Clip 0.078 | KL 0.9141 | V_loss 0.0278 | LR 0.000100 | BC 4.9796
Episode  3996 | Steps    926,826 | SPS      55 | Reward  -0.68 | Clip 0.077 | KL 0.5402 | V_loss 0.0140 | LR 0.000101 | BC 5.0598
Episode  4006 | Steps    928,927 | SPS      55 | Reward  -0.72 | Clip 0.077 | KL 0.3968 | V_loss 0.0253 | LR 0.000101 | BC 5.1750
Episode  4013 | Steps    931,421 | SPS      56 | Reward  -0.72 | Clip 0.077 | KL 0.3350 | V_loss 0.0258 | LR 0.000101 | BC 4.8155
Episode  4020 | Steps    933,577 | SPS      56 | Reward  -0.70 | Clip 0.077 | KL 0.4773 | V_loss 0.0212 | LR 0.000101 | BC 5.2854
Episode  4027 | Steps    935,683 | SPS      56 | Reward  -0.68 | Clip 0.077 | KL 0.6133 | V_loss 0.0204 | LR 0.000102 | BC 4.7318
Episode  4037 | Steps    937,819 | SPS      56 | Reward  -0.66 | Clip 0.077 | KL 0.6287 | V_loss 0.0111 | LR 0.000102 | BC 5.3648
Episode  4049 | Steps    939,968 | SPS      56 | Reward  -0.70 | Clip 0.077 | KL 0.3157 | V_loss 0.0160 | LR 0.000102 | BC 4.9189
Episode  4059 | Steps    942,064 | SPS      56 | Reward  -0.74 | Clip 0.077 | KL 0.2548 | V_loss 0.0120 | LR 0.000102 | BC 4.8447
Episode  4069 | Steps    944,137 | SPS      56 | Reward  -0.78 | Clip 0.077 | KL 0.3293 | V_loss 0.0179 | LR 0.000102 | BC 5.2751
Episode  4075 | Steps    946,460 | SPS      56 | Reward  -0.76 | Clip 0.077 | KL 0.5160 | V_loss 0.0200 | LR 0.000103 | BC 4.6732
Episode  4085 | Steps    948,567 | SPS      56 | Reward  -0.76 | Clip 0.077 | KL 0.4583 | V_loss 0.0126 | LR 0.000103 | BC 5.3592
Episode  4091 | Steps    950,923 | SPS      56 | Reward  -0.80 | Clip 0.077 | KL 0.6644 | V_loss 0.0223 | LR 0.000103 | BC 4.8306
Episode  4098 | Steps    953,025 | SPS      56 | Reward  -0.78 | Clip 0.078 | KL 0.6135 | V_loss 0.0133 | LR 0.000103 | BC 4.8150
Episode  4106 | Steps    955,198 | SPS      56 | Reward  -0.76 | Clip 0.078 | KL 0.5067 | V_loss 0.0207 | LR 0.000104 | BC 5.2570
Episode  4118 | Steps    957,382 | SPS      56 | Reward  -0.76 | Clip 0.078 | KL 0.1267 | V_loss 0.0072 | LR 0.000104 | BC 4.7392
Episode  4123 | Steps    959,549 | SPS      56 | Reward  -0.76 | Clip 0.078 | KL 0.6582 | V_loss 0.0246 | LR 0.000104 | BC 4.6310
Episode  4132 | Steps    961,956 | SPS      56 | Reward  -0.82 | Clip 0.078 | KL 0.2465 | V_loss 0.0178 | LR 0.000104 | BC 5.0758
Episode  4140 | Steps    964,006 | SPS      57 | Reward  -0.78 | Clip 0.078 | KL 0.5057 | V_loss 0.0111 | LR 0.000105 | BC 5.1680
Episode  4149 | Steps    966,531 | SPS      57 | Reward  -0.76 | Clip 0.078 | KL 0.5041 | V_loss 0.0181 | LR 0.000105 | BC 4.8768
Episode  4156 | Steps    968,719 | SPS      57 | Reward  -0.70 | Clip 0.079 | KL 0.5310 | V_loss 0.0159 | LR 0.000105 | BC 4.9862
Episode  4168 | Steps    970,838 | SPS      57 | Reward  -0.68 | Clip 0.079 | KL 0.1567 | V_loss 0.0055 | LR 0.000105 | BC 4.8380
Episode  4177 | Steps    973,036 | SPS      57 | Reward  -0.68 | Clip 0.078 | KL 0.3378 | V_loss 0.0110 | LR 0.000106 | BC 4.8888
Episode  4182 | Steps    975,199 | SPS      57 | Reward  -0.64 | Clip 0.078 | KL 0.6396 | V_loss 0.0166 | LR 0.000106 | BC 4.8704
Episode  4187 | Steps    977,364 | SPS      57 | Reward  -0.62 | Clip 0.078 | KL 0.7196 | V_loss 0.0209 | LR 0.000106 | BC 4.8598
Episode  4197 | Steps    979,594 | SPS      57 | Reward  -0.64 | Clip 0.078 | KL 0.4611 | V_loss 0.0165 | LR 0.000106 | BC 4.8311
Episode  4204 | Steps    981,788 | SPS      57 | Reward  -0.64 | Clip 0.078 | KL 0.4242 | V_loss 0.0281 | LR 0.000107 | BC 5.1991
Episode  4213 | Steps    983,998 | SPS      57 | Reward  -0.64 | Clip 0.078 | KL 0.3841 | V_loss 0.0165 | LR 0.000107 | BC 5.2881
Episode  4222 | Steps    986,147 | SPS      57 | Reward  -0.66 | Clip 0.079 | KL 0.2934 | V_loss 0.0131 | LR 0.000107 | BC 4.7932
Episode  4233 | Steps    988,359 | SPS      57 | Reward  -0.70 | Clip 0.078 | KL 0.1949 | V_loss 0.0083 | LR 0.000107 | BC 4.8579
Episode  4241 | Steps    990,463 | SPS      57 | Reward  -0.72 | Clip 0.078 | KL 0.2949 | V_loss 0.0182 | LR 0.000108 | BC 5.2098
Episode  4252 | Steps    992,663 | SPS      57 | Reward  -0.78 | Clip 0.078 | KL 0.3403 | V_loss 0.0101 | LR 0.000108 | BC 4.5610
Episode  4260 | Steps    994,741 | SPS      57 | Reward  -0.76 | Clip 0.078 | KL 0.4528 | V_loss 0.0147 | LR 0.000108 | BC 4.5028
Episode  4267 | Steps    996,848 | SPS      57 | Reward  -0.74 | Clip 0.078 | KL 0.6610 | V_loss 0.0230 | LR 0.000108 | BC 4.7261
Episode  4274 | Steps    999,038 | SPS      57 | Reward  -0.76 | Clip 0.078 | KL 0.2641 | V_loss 0.0182 | LR 0.000108 | BC 5.1341
Episode  4283 | Steps  1,001,215 | SPS      57 | Reward  -0.80 | Clip 0.078 | KL 0.4192 | V_loss 0.0153 | LR 0.000109 | BC 4.6867
Checkpoint saved at checkpoints/step_1001215
Episode  4290 | Steps  1,003,379 | SPS      58 | Reward  -0.82 | Clip 0.078 | KL 0.3126 | V_loss 0.0143 | LR 0.000109 | BC 5.0369
Episode  4295 | Steps  1,005,543 | SPS      58 | Reward  -0.78 | Clip 0.078 | KL 0.6926 | V_loss 0.0187 | LR 0.000109 | BC 4.7721
Episode  4303 | Steps  1,007,861 | SPS      58 | Reward  -0.80 | Clip 0.078 | KL 0.5266 | V_loss 0.0215 | LR 0.000109 | BC 4.8677
Episode  4312 | Steps  1,009,983 | SPS      58 | Reward  -0.80 | Clip 0.078 | KL 0.1355 | V_loss 0.0107 | LR 0.000110 | BC 4.8087
Episode  4321 | Steps  1,012,174 | SPS      58 | Reward  -0.78 | Clip 0.078 | KL 0.4285 | V_loss 0.0189 | LR 0.000110 | BC 5.3414
Episode  4330 | Steps  1,014,306 | SPS      58 | Reward  -0.78 | Clip 0.077 | KL 0.2009 | V_loss 0.0109 | LR 0.000110 | BC 5.0276
Episode  4339 | Steps  1,016,443 | SPS      58 | Reward  -0.74 | Clip 0.077 | KL 0.6451 | V_loss 0.0168 | LR 0.000110 | BC 4.9516
Episode  4346 | Steps  1,018,918 | SPS      58 | Reward  -0.74 | Clip 0.077 | KL 0.2215 | V_loss 0.0127 | LR 0.000111 | BC 4.7210
Episode  4353 | Steps  1,021,404 | SPS      58 | Reward  -0.72 | Clip 0.078 | KL 0.6690 | V_loss 0.0195 | LR 0.000111 | BC 5.2509
Episode  4361 | Steps  1,023,466 | SPS      58 | Reward  -0.76 | Clip 0.077 | KL 0.3087 | V_loss 0.0156 | LR 0.000111 | BC 4.7718
Episode  4370 | Steps  1,025,662 | SPS      58 | Reward  -0.78 | Clip 0.077 | KL 0.2254 | V_loss 0.0112 | LR 0.000111 | BC 5.1911
Episode  4379 | Steps  1,027,796 | SPS      58 | Reward  -0.78 | Clip 0.077 | KL 0.4700 | V_loss 0.0134 | LR 0.000112 | BC 5.0024
Episode  4388 | Steps  1,029,956 | SPS      58 | Reward  -0.78 | Clip 0.077 | KL 0.4037 | V_loss 0.0089 | LR 0.000112 | BC 4.6713
Episode  4395 | Steps  1,032,107 | SPS      58 | Reward  -0.80 | Clip 0.077 | KL 0.5647 | V_loss 0.0108 | LR 0.000112 | BC 4.8350
Episode  4402 | Steps  1,034,220 | SPS      58 | Reward  -0.78 | Clip 0.077 | KL 0.5391 | V_loss 0.0155 | LR 0.000112 | BC 4.9282
Episode  4409 | Steps  1,036,335 | SPS      58 | Reward  -0.78 | Clip 0.077 | KL 0.4073 | V_loss 0.0173 | LR 0.000113 | BC 4.8223
Episode  4417 | Steps  1,038,618 | SPS      59 | Reward  -0.76 | Clip 0.077 | KL 0.4208 | V_loss 0.0115 | LR 0.000113 | BC 5.1188
Episode  4425 | Steps  1,040,947 | SPS      59 | Reward  -0.78 | Clip 0.077 | KL 0.2873 | V_loss 0.0135 | LR 0.000113 | BC 5.2838
Episode  4434 | Steps  1,043,132 | SPS      59 | Reward  -0.82 | Clip 0.077 | KL 0.2854 | V_loss 0.0091 | LR 0.000113 | BC 5.1536
Episode  4443 | Steps  1,045,306 | SPS      59 | Reward  -0.82 | Clip 0.077 | KL 0.2720 | V_loss 0.0198 | LR 0.000114 | BC 4.9364
Episode  4449 | Steps  1,047,450 | SPS      59 | Reward  -0.82 | Clip 0.077 | KL 0.5469 | V_loss 0.0170 | LR 0.000114 | BC 5.2365
Episode  4458 | Steps  1,049,562 | SPS      59 | Reward  -0.82 | Clip 0.077 | KL 0.5437 | V_loss 0.0118 | LR 0.000114 | BC 4.6960
Episode  4465 | Steps  1,051,723 | SPS      59 | Reward  -0.80 | Clip 0.077 | KL 0.3997 | V_loss 0.0154 | LR 0.000114 | BC 5.1261
Episode  4472 | Steps  1,054,190 | SPS      59 | Reward  -0.78 | Clip 0.077 | KL 0.8558 | V_loss 0.0245 | LR 0.000114 | BC 4.9340
Episode  4481 | Steps  1,056,584 | SPS      59 | Reward  -0.76 | Clip 0.077 | KL 0.2895 | V_loss 0.0147 | LR 0.000115 | BC 4.9094
Episode  4488 | Steps  1,058,669 | SPS      59 | Reward  -0.74 | Clip 0.078 | KL 0.6858 | V_loss 0.0187 | LR 0.000115 | BC 4.9716
Episode  4497 | Steps  1,060,988 | SPS      59 | Reward  -0.76 | Clip 0.077 | KL 0.4973 | V_loss 0.0160 | LR 0.000115 | BC 4.9323
Episode  4505 | Steps  1,063,243 | SPS      59 | Reward  -0.78 | Clip 0.077 | KL 0.5466 | V_loss 0.0163 | LR 0.000115 | BC 4.7529
Episode  4516 | Steps  1,065,431 | SPS      59 | Reward  -0.78 | Clip 0.077 | KL 0.3258 | V_loss 0.0106 | LR 0.000116 | BC 4.6376
Episode  4528 | Steps  1,067,839 | SPS      59 | Reward  -0.78 | Clip 0.077 | KL 0.3548 | V_loss 0.0182 | LR 0.000116 | BC 4.4414
Episode  4538 | Steps  1,069,946 | SPS      59 | Reward  -0.76 | Clip 0.076 | KL 0.5737 | V_loss 0.0233 | LR 0.000116 | BC 4.9902
Episode  4546 | Steps  1,072,118 | SPS      59 | Reward  -0.70 | Clip 0.076 | KL 0.9294 | V_loss 0.0186 | LR 0.000116 | BC 4.7278
Episode  4553 | Steps  1,074,230 | SPS      59 | Reward  -0.74 | Clip 0.076 | KL 0.3822 | V_loss 0.0212 | LR 0.000117 | BC 4.7370
Episode  4565 | Steps  1,076,401 | SPS      60 | Reward  -0.74 | Clip 0.076 | KL 0.3547 | V_loss 0.0165 | LR 0.000117 | BC 5.1698
Episode  4574 | Steps  1,078,613 | SPS      60 | Reward  -0.76 | Clip 0.076 | KL 0.4355 | V_loss 0.0136 | LR 0.000117 | BC 4.9332
Episode  4581 | Steps  1,080,809 | SPS      60 | Reward  -0.74 | Clip 0.076 | KL 0.6989 | V_loss 0.0173 | LR 0.000117 | BC 4.8814
Episode  4592 | Steps  1,082,899 | SPS      60 | Reward  -0.78 | Clip 0.076 | KL 0.3605 | V_loss 0.0098 | LR 0.000118 | BC 4.7117
Episode  4601 | Steps  1,084,985 | SPS      60 | Reward  -0.74 | Clip 0.076 | KL 0.7215 | V_loss 0.0160 | LR 0.000118 | BC 4.9828
Episode  4609 | Steps  1,087,294 | SPS      60 | Reward  -0.74 | Clip 0.076 | KL 0.5890 | V_loss 0.0214 | LR 0.000118 | BC 4.5154
Episode  4621 | Steps  1,089,355 | SPS      60 | Reward  -0.76 | Clip 0.076 | KL 0.1231 | V_loss 0.0055 | LR 0.000118 | BC 4.7223
Episode  4630 | Steps  1,091,802 | SPS      60 | Reward  -0.74 | Clip 0.075 | KL 0.5210 | V_loss 0.0244 | LR 0.000119 | BC 4.8295
Episode  4640 | Steps  1,093,863 | SPS      60 | Reward  -0.76 | Clip 0.075 | KL 0.2008 | V_loss 0.0090 | LR 0.000119 | BC 4.8808
Episode  4648 | Steps  1,095,961 | SPS      60 | Reward  -0.78 | Clip 0.075 | KL 0.3892 | V_loss 0.0236 | LR 0.000119 | BC 5.1023
Episode  4655 | Steps  1,098,451 | SPS      60 | Reward  -0.74 | Clip 0.075 | KL 0.6572 | V_loss 0.0201 | LR 0.000119 | BC 5.3019
Episode  4664 | Steps  1,100,579 | SPS      60 | Reward  -0.74 | Clip 0.075 | KL 0.4865 | V_loss 0.0127 | LR 0.000120 | BC 4.7926
Episode  4674 | Steps  1,102,919 | SPS      60 | Reward  -0.74 | Clip 0.076 | KL 0.6641 | V_loss 0.0266 | LR 0.000120 | BC 4.5586
Episode  4681 | Steps  1,105,096 | SPS      60 | Reward  -0.72 | Clip 0.075 | KL 0.6820 | V_loss 0.0150 | LR 0.000120 | BC 4.8776
Episode  4688 | Steps  1,107,241 | SPS      60 | Reward  -0.70 | Clip 0.076 | KL 0.7284 | V_loss 0.0182 | LR 0.000120 | BC 4.7479
Episode  4696 | Steps  1,109,333 | SPS      60 | Reward  -0.70 | Clip 0.076 | KL 0.5159 | V_loss 0.0166 | LR 0.000120 | BC 5.0894
Episode  4703 | Steps  1,111,467 | SPS      60 | Reward  -0.72 | Clip 0.075 | KL 0.4074 | V_loss 0.0182 | LR 0.000121 | BC 5.2118
Episode  4715 | Steps  1,113,525 | SPS      60 | Reward  -0.72 | Clip 0.075 | KL 0.1298 | V_loss 0.0072 | LR 0.000121 | BC 4.9541
Episode  4724 | Steps  1,115,625 | SPS      61 | Reward  -0.72 | Clip 0.075 | KL 0.2036 | V_loss 0.0121 | LR 0.000121 | BC 4.9865
Episode  4731 | Steps  1,117,819 | SPS      61 | Reward  -0.74 | Clip 0.075 | KL 0.3346 | V_loss 0.0183 | LR 0.000121 | BC 4.7095
Episode  4740 | Steps  1,120,301 | SPS      61 | Reward  -0.76 | Clip 0.075 | KL 0.2400 | V_loss 0.0112 | LR 0.000122 | BC 4.7294
Episode  4749 | Steps  1,122,631 | SPS      61 | Reward  -0.74 | Clip 0.075 | KL 0.3600 | V_loss 0.0180 | LR 0.000122 | BC 5.3973
Episode  4758 | Steps  1,124,944 | SPS      61 | Reward  -0.76 | Clip 0.075 | KL 0.4220 | V_loss 0.0145 | LR 0.000122 | BC 5.0290
Episode  4766 | Steps  1,126,999 | SPS      61 | Reward  -0.78 | Clip 0.074 | KL 0.2220 | V_loss 0.0126 | LR 0.000122 | BC 5.1282
Episode  4774 | Steps  1,129,294 | SPS      61 | Reward  -0.80 | Clip 0.074 | KL 0.3808 | V_loss 0.0232 | LR 0.000123 | BC 5.0145
Episode  4781 | Steps  1,131,686 | SPS      61 | Reward  -0.86 | Clip 0.074 | KL 0.2131 | V_loss 0.0132 | LR 0.000123 | BC 4.8466
Episode  4789 | Steps  1,133,767 | SPS      61 | Reward  -0.90 | Clip 0.074 | KL 0.1878 | V_loss 0.0174 | LR 0.000123 | BC 4.9860
Episode  4796 | Steps  1,135,933 | SPS      61 | Reward  -0.90 | Clip 0.074 | KL 0.2216 | V_loss 0.0133 | LR 0.000123 | BC 5.1806
